I0926 19:03:44.384404       1 cli.go:275] **************** gVisor ****************
D0926 19:03:44.384617       1 config.go:585] Config.SystemdCgroup (--systemd-cgroup): true
D0926 19:03:44.384618       1 config.go:585] Config.PodInitConfig (--pod-init-config): (empty)
D0926 19:03:44.384620       1 config.go:585] Config.XDP (--EXPERIMENTAL-xdp): {0 }
D0926 19:03:44.384623       1 config.go:585] Config.AFXDPUseNeedWakeup (--EXPERIMENTAL-xdp-need-wakeup): true
D0926 19:03:44.384625       1 config.go:585] Config.FDLimit (--fdlimit): -1
D0926 19:03:44.384626       1 config.go:585] Config.DCache (--dcache): -1
D0926 19:03:44.384627       1 config.go:585] Config.IOUring (--iouring): false
D0926 19:03:44.384629       1 config.go:585] Config.DirectFS (--directfs): true
D0926 19:03:44.384630       1 config.go:585] Config.AppHugePages (--app-huge-pages): true
D0926 19:03:44.384632       1 config.go:585] Config.NVProxy (--nvproxy): false
D0926 19:03:44.384633       1 config.go:585] Config.NVProxyDocker (--nvproxy-docker): false
D0926 19:03:44.384637       1 config.go:585] Config.NVProxyDriverVersion (--nvproxy-driver-version): (empty)
D0926 19:03:44.384639       1 config.go:585] Config.NVProxyAllowedDriverCapabilities (--nvproxy-allowed-driver-capabilities): utility,compute
D0926 19:03:44.384640       1 config.go:585] Config.NVProxyAllowUnsupportedDriver (--nvproxy-allow-unsupported-driver): false
D0926 19:03:44.384642       1 config.go:585] Config.TPUProxy (--tpuproxy): false
D0926 19:03:44.384643       1 config.go:585] Config.RDMAProxy (--rdmaproxy): false
D0926 19:03:44.384645       1 config.go:585] Config.TestOnlyAllowRunAsCurrentUserWithoutChroot (--TESTONLY-unsafe-nonroot): false
D0926 19:03:44.384646       1 config.go:585] Config.TestOnlyTestNameEnv (--TESTONLY-test-name-env): (empty)
D0926 19:03:44.384648       1 config.go:585] Config.TestOnlyAFSSyscallPanic (--TESTONLY-afs-syscall-panic): false
D0926 19:03:44.384649       1 config.go:587] Config.explicitlySet: <map[string]struct {} Value> (unexported)
D0926 19:03:44.384651       1 config.go:585] Config.ReproduceNAT (--reproduce-nat): false
D0926 19:03:44.384653       1 config.go:585] Config.ReproduceNftables (--reproduce-nftables): false
D0926 19:03:44.384654       1 config.go:585] Config.NetDisconnectOk (--net-disconnect-ok): true
D0926 19:03:44.384656       1 config.go:585] Config.TestOnlyAutosaveImagePath (--TESTONLY-autosave-image-path): (empty)
D0926 19:03:44.384657       1 config.go:585] Config.TestOnlyAutosaveResume (--TESTONLY-autosave-resume): false
D0926 19:03:44.384659       1 config.go:585] Config.RestoreSpecValidation (--restore-spec-validation): enforce
D0926 19:03:44.384661       1 config.go:585] Config.GVisorMarkerFile (--gvisor-marker-file): false
D0926 19:03:44.384663       1 config.go:585] Config.OverrideProcs (--override-procs): (empty)
D0926 19:03:44.384664       1 config.go:585] Config.SystrapDisableSyscallPatching (--systrap-disable-syscall-patching): false
D0926 19:03:44.384666       1 config.go:585] Config.SystrapDisableFastPath (--systrap-disable-fast-path): false
D0926 19:03:44.384667       1 config.go:585] Config.Nftables (--TESTONLY-nftables): false
D0926 19:03:44.384669       1 config.go:585] Config.AllowSUID (--allow-suid): false
D0926 19:03:44.384670       1 config.go:585] Config.UseCPUNums (--kvm-use-cpu-nums): false
D0926 19:03:44.384672       1 config.go:585] Config.PauseExternalNetworking (--pause-external-networking): false
D0926 19:03:44.384673       1 config.go:585] Config.AllowConnectedOnSave (--allow-connected-on-save): false
D0926 19:03:44.384675       1 config.go:585] Config.AllowRootfsTarAnnotation (--allow-rootfs-tar-annotation): false
D0926 19:03:44.384676       1 config.go:585] Config.ControlRPCStopTimeout (--control-rpc-stop-timeout): 15s
D0926 19:03:44.384678       1 config.go:585] Config.SharedRootDir (--shared-root): (empty)
D0926 19:03:44.384682       1 cli.go:284] runsc process spawned at 19:03:44.383328, Go started execution at 19:03:44.384262. Startup overhead: 933.975µs
I0926 19:03:44.384689       1 cli.go:287] **************** gVisor ****************
I0926 19:03:44.384694       1 gvisorbinaries.go:180] [Sidecar release match check] Build label "release-20260921.0" matches the expected release in sidecar "gvisor_sentry".
I0926 19:03:44.384699       1 timing.go:439] Timer for runsc boot: Starting.
D0926 19:03:44.384706       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint Go code running at 19:03:44.384262295 (unix nanos: 1790449424384262295)
D0926 19:03:44.384709       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint boot subcommand dispatched at 19:03:44.384709299 (unix nanos: 1790449424384709299)
D0926 19:03:44.384894       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint CPUID initialized at 19:03:44.384893763 (unix nanos: 1790449424384893763)
D0926 19:03:44.384898       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint ring0 initialized at 19:03:44.384897788 (unix nanos: 1790449424384897788)
I0926 19:03:44.384910       1 boot.go:373] Setting product_name: "Virtual Machine"
I0926 19:03:44.384934       1 boot.go:384] Setting host-thp-shmem-enabled: "never"
I0926 19:03:44.384945       1 boot.go:394] Setting host-thp-defrag: "madvise"
D0926 19:03:44.384948       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint host info read at 19:03:44.384947857 (unix nanos: 1790449424384947857)
W0926 19:03:44.385347       1 specutils.go:169] AppArmor profile "docker-default" is being ignored
D0926 19:03:44.385360       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint spec read at 19:03:44.385360339 (unix nanos: 1790449424385360339)
I0926 19:03:44.385363       1 chroot.go:142] Setting up sandbox chroot in "/tmp"
D0926 19:03:44.385418       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint chroot base mounted at 19:03:44.385417969 (unix nanos: 1790449424385417969)
I0926 19:03:44.385431       1 chroot.go:41] Mounting "proc" at "/tmp/proc/sandbox-proc"
D0926 19:03:44.385447       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint chroot proc mounted at 19:03:44.385447020 (unix nanos: 1790449424385447020)
D0926 19:03:44.385502       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint chroot procfs set up at 19:03:44.385502010 (unix nanos: 1790449424385502010)
D0926 19:03:44.385507       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint chroot sealed read-only at 19:03:44.385507528 (unix nanos: 1790449424385507528)
D0926 19:03:44.385540       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint chroot set up at 19:03:44.385539605 (unix nanos: 1790449424385539605)
D0926 19:03:44.385824       1 specutils.go:137] Spec:
{
  "ociVersion": "1.3.0",
  "process": {
    "user": {
      "uid": 1000,
      "gid": 1000,
      "additionalGids": [
        1000
      ]
    },
    "args": [
      "docker-entrypoint.sh",
      "sleep",
      "infinity"
    ],
    "cwd": "/workspace",
    "capabilities": {},
    "rlimits": [
      {
        "type": "RLIMIT_NPROC",
        "hard": 128,
        "soft": 128
      }
    ],
    "noNewPrivileges": true,
    "apparmorProfile": "docker-default",
    "oomScoreAdj": 0
  },
  "root": {
    "path": "/var/lib/docker/rootfs/overlayfs/248ee14a0925bf014f11cd7cd6e1418e4add2315e9e72fbfee6a03c976e12122"
  },
  "hostname": "248ee14a0925",
  "mounts": [
    {
      "destination": "/proc",
      "type": "proc",
      "source": "/run/containerd/io.containerd.runtime.v2.task/moby/248ee14a0925bf014f11cd7cd6e1418e4add2315e9e72fbfee6a03c976e12122/proc",
      "options": [
        "nosuid",
        "noexec",
        "nodev"
      ]
    },
    {
      "destination": "/dev",
      "type": "tmpfs",
      "source": "/run/containerd/io.containerd.runtime.v2.task/moby/248ee14a0925bf014f11cd7cd6e1418e4add2315e9e72fbfee6a03c976e12122/tmpfs",
      "options": [
        "nosuid",
        "strictatime",
        "mode=755",
        "size=65536k"
      ]
    },
    {
      "destination": "/dev/pts",
      "type": "devpts",
      "source": "/run/containerd/io.containerd.runtime.v2.task/moby/248ee14a0925bf014f11cd7cd6e1418e4add2315e9e72fbfee6a03c976e12122/devpts",
      "options": [
        "nosuid",
        "noexec",
        "newinstance",
        "ptmxmode=0666",
        "mode=0620",
        "gid=5"
      ]
    },
    {
      "destination": "/sys",
      "type": "sysfs",
      "source": "/run/containerd/io.containerd.runtime.v2.task/moby/248ee14a0925bf014f11cd7cd6e1418e4add2315e9e72fbfee6a03c976e12122/sysfs",
      "options": [
        "nosuid",
        "noexec",
        "nodev",
        "ro"
      ]
    },
    {
      "destination": "/sys/fs/cgroup",
      "type": "cgroup",
      "source": "/run/containerd/io.containerd.runtime.v2.task/moby/248ee14a0925bf014f11cd7cd6e1418e4add2315e9e72fbfee6a03c976e12122/cgroup",
      "options": [
        "ro",
        "nosuid",
        "noexec",
        "nodev"
      ]
    },
    {
      "destination": "/dev/mqueue",
      "type": "mqueue",
      "source": "/run/containerd/io.containerd.runtime.v2.task/moby/248ee14a0925bf014f11cd7cd6e1418e4add2315e9e72fbfee6a03c976e12122/mqueue",
      "options": [
        "nosuid",
        "noexec",
        "nodev"
      ]
    },
    {
      "destination": "/dev/shm",
      "type": "tmpfs",
      "source": "/run/containerd/io.containerd.runtime.v2.task/moby/248ee14a0925bf014f11cd7cd6e1418e4add2315e9e72fbfee6a03c976e12122/shm",
      "options": [
        "nosuid",
        "noexec",
        "nodev",
        "mode=1777",
        "size=67108864"
      ]
    },
    {
      "destination": "/etc/hostname",
      "type": "bind",
      "source": "/var/lib/docker/containers/248ee14a0925bf014f11cd7cd6e1418e4add2315e9e72fbfee6a03c976e12122/hostname",
      "options": [
        "rbind",
        "rprivate"
      ]
    },
    {
      "destination": "/etc/hosts",
      "type": "bind",
      "source": "/var/lib/docker/containers/248ee14a0925bf014f11cd7cd6e1418e4add2315e9e72fbfee6a03c976e12122/hosts",
      "options": [
        "rbind",
        "rprivate"
      ]
    },
    {
      "destination": "/etc/resolv.conf",
      "type": "bind",
      "source": "/var/lib/docker/containers/248ee14a0925bf014f11cd7cd6e1418e4add2315e9e72fbfee6a03c976e12122/resolv.conf",
      "options": [
        "rbind",
        "rprivate"
      ]
    }
  ],
  "linux": {
    "sysctl": {
      "net.ipv4.ip_unprivileged_port_start": "0",
      "net.ipv4.ping_group_range": "0 2147483647"
    },
    "resources": {
      "memory": {
        "limit": 2147483648,
        "swap": 2147483648
      },
      "cpu": {
        "quota": 400000,
        "period": 100000
      },
      "pids": {
        "limit": 1344
      },
      "blockIO": {}
    },
    "cgroupsPath": "system.slice:docker:248ee14a0925bf014f11cd7cd6e1418e4add2315e9e72fbfee6a03c976e12122",
    "namespaces": [
      {
        "type": "mount"
      },
      {
        "type": "network"
      },
      {
        "type": "time"
      },
      {
        "type": "uts"
      },
      {
        "type": "pid"
      },
      {
        "type": "ipc"
      },
      {
        "type": "cgroup"
      }
    ]
  }
}
D0926 19:03:44.385850       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint sandbox capabilities computed at 19:03:44.385849560 (unix nanos: 1790449424385849560)
D0926 19:03:44.385898       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint current capabilities read at 19:03:44.385897586 (unix nanos: 1790449424385897586)
D0926 19:03:44.386830       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint bounding set trimmed on all threads at 19:03:44.386828462 (unix nanos: 1790449424386828462)
D0926 19:03:44.386853       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint capset applied on all threads at 19:03:44.386852718 (unix nanos: 1790449424386852718)
I0926 19:03:44.386887       1 caps_unsafe.go:163] Capabilities applied to all threads: bounding=0x8001f effective=0x8001f permitted=0x8001f inheritable=0x0 ambient=0x0
D0926 19:03:44.386892       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint capabilities applied at 19:03:44.386891741 (unix nanos: 1790449424386891741)
D0926 19:03:44.386934       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint resolved mounts read at 19:03:44.386933768 (unix nanos: 1790449424386933768)
D0926 19:03:44.389341       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint seccheck initialized at 19:03:44.389339742 (unix nanos: 1790449424389339742)
D0926 19:03:44.389354       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint RNG initialized at 19:03:44.389354102 (unix nanos: 1790449424389354102)
D0926 19:03:44.389368       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint memory usage initialized at 19:03:44.389368333 (unix nanos: 1790449424389368333)
I0926 19:03:44.389372       1 loader.go:661] CPUs: 4
D0926 19:03:44.389377       1 gomaxprocs.go:76] Setting GOMAXPROCS to 4
D0926 19:03:44.389391       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint GOMAXPROCS set at 19:03:44.389391657 (unix nanos: 1790449424389391657)
I0926 19:03:44.389398       1 loader.go:713] Remapped stdio FDs to [253, 255] in 2.804µs
D0926 19:03:44.389404       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint donated FDs ingested at 19:03:44.389403795 (unix nanos: 1790449424389403795)
I0926 19:03:44.389406       1 loader.go:1116] Platform: systrap
D0926 19:03:44.389431       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint systrap memory file created at 19:03:44.389431541 (unix nanos: 1790449424389431541)
D0926 19:03:44.389617       1 seccomp.go:802] Ordered seccomp rules:
D0926 19:03:44.389620       1 seccomp.go:812]   Hot non-trivial syscalls: None.
D0926 19:03:44.389621       1 seccomp.go:815]   Cold non-trivial syscalls:
D0926 19:03:44.389630       1 seccomp.go:822]     - Syscall   15: (rip > 0x7fbb9578f000) => allow
D0926 19:03:44.389632       1 seccomp.go:822]     - Syscall   24: (rip > 0x7fbb9578f000) => allow
D0926 19:03:44.389634       1 seccomp.go:822]     - Vsyscall  96: trap
D0926 19:03:44.389638       1 seccomp.go:822]     - Syscall  158: ((arg[0].high == 0 && (arg[0].low == 0x1002 || arg[0].low == 0x1003) && rip > 0x7fbb9578e000)) => allow
D0926 19:03:44.389639       1 seccomp.go:822]     - Vsyscall 201: trap
D0926 19:03:44.389648       1 seccomp.go:822]     - Syscall  202: ((arg[0] > 0x7fbb9578f000 && arg[1].high == 0 && arg[3] == 0 && arg[4] == 0 && arg[5] == 0 && rip > 0x7fbb9578f000 && ((arg[1].low == 0x1 && arg[2] == 0x1) || arg[1].low == 0))) => allow
D0926 19:03:44.389649       1 seccomp.go:822]     - Vsyscall 309: trap
D0926 19:03:44.389650       1 seccomp.go:812]   Trivial syscalls: None.
D0926 19:03:44.389651       1 seccomp.go:825] End of ordered seccomp rules.
D0926 19:03:44.389986       1 seccomp.go:529] Seccomp program optimized from 262 to 72 instructions; took 217.61µs to build and 155.027µs to optimize
D0926 19:03:44.390003       1 seccomp.go:802] Ordered seccomp rules:
D0926 19:03:44.390005       1 seccomp.go:812]   Hot non-trivial syscalls: None.
D0926 19:03:44.390006       1 seccomp.go:812]   Cold non-trivial syscalls: None.
D0926 19:03:44.390009       1 seccomp.go:815]   Trivial syscalls:
D0926 19:03:44.390010       1 seccomp.go:822]     - Syscall  231: unotify
D0926 19:03:44.390012       1 seccomp.go:825] End of ordered seccomp rules.
D0926 19:03:44.390023       1 seccomp.go:529] Seccomp program optimized from 13 to 6 instructions; took 17.385µs to build and 4.371µs to optimize
D0926 19:03:44.390033       1 stub_unsafe.go:340] stubStart 7fbb9578e000 stubSysmsgStart 7fbb9578f000 stubSysmsgStack 7fff44028000, stubContextQueue 7fff44057000, stubThreadContextRegion 7fff44061000, mapLen 1041000
D0926 19:03:44.390043       1 stub_unsafe.go:341] sysmsg.ArchState{ xsaveMode 2 fsgsbase 1 fpLen 832 }
D0926 19:03:44.390048       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint systrap stub initialized at 19:03:44.390048159 (unix nanos: 1790449424390048159)
D0926 19:03:44.390372       1 seccomp.go:802] Ordered seccomp rules:
D0926 19:03:44.390375       1 seccomp.go:812]   Hot non-trivial syscalls: None.
D0926 19:03:44.390376       1 seccomp.go:815]   Cold non-trivial syscalls:
D0926 19:03:44.390381       1 seccomp.go:822]     - Syscall   56: ((arg[0].high == 0 && (arg[0].low == 0x8411 || arg[0].low == 0x411 || arg[0].low == 0x2709))) => allow
D0926 19:03:44.390383       1 seccomp.go:822]     - Syscall   62: (arg[1] == 0x13) => allow
D0926 19:03:44.390384       1 seccomp.go:822]     - Vsyscall  96: trap
D0926 19:03:44.390389       1 seccomp.go:822]     - Syscall  157: ((arg[0].high == 0 && arg[1].high == 0 && ((arg[0].low == 0x1 && arg[1].low == 0x9) || (arg[0].low == 0x26 && arg[1].low == 0x1) || (arg[0].low == 0x3b && arg[1].low == 0x1 && arg[2] == 0x7fbb9578e000 && arg[3] == 0x6000)))) => allow
D0926 19:03:44.390392       1 seccomp.go:822]     - Syscall  158: ((arg[0].high == 0 && ((arg[0].low == 0x1012 && arg[1] == 0) || arg[0].low == 0x1002 || arg[0].low == 0x1003))) => allow
D0926 19:03:44.390393       1 seccomp.go:822]     - Syscall  200: (arg[1] == 0x13) => allow
D0926 19:03:44.390395       1 seccomp.go:822]     - Vsyscall 201: trap
D0926 19:03:44.390397       1 seccomp.go:822]     - Syscall  202: ((arg[1].high == 0 && (arg[1].low == 0 || arg[1].low == 0x1))) => allow
D0926 19:03:44.390398       1 seccomp.go:822]     - Vsyscall 309: trap
D0926 19:03:44.390400       1 seccomp.go:822]     - Syscall  317: ((arg[0] == 0x1 && arg[1].high == 0 && (arg[1].low == 0 || arg[1].low == 0x8))) => allow
D0926 19:03:44.390401       1 seccomp.go:815]   Trivial syscalls:
D0926 19:03:44.390403       1 seccomp.go:822]     - Syscall    9: allow
D0926 19:03:44.390404       1 seccomp.go:822]     - Syscall   11: allow
D0926 19:03:44.390405       1 seccomp.go:822]     - Syscall   15: allow
D0926 19:03:44.390406       1 seccomp.go:822]     - Syscall   24: allow
D0926 19:03:44.390407       1 seccomp.go:822]     - Syscall   39: allow
D0926 19:03:44.390408       1 seccomp.go:822]     - Syscall   60: allow
D0926 19:03:44.390409       1 seccomp.go:822]     - Syscall   61: allow
D0926 19:03:44.390410       1 seccomp.go:822]     - Syscall  110: allow
D0926 19:03:44.390411       1 seccomp.go:822]     - Syscall  131: allow
D0926 19:03:44.390412       1 seccomp.go:822]     - Syscall  186: allow
D0926 19:03:44.390413       1 seccomp.go:822]     - Syscall  231: allow
D0926 19:03:44.390414       1 seccomp.go:825] End of ordered seccomp rules.
D0926 19:03:44.391058       1 seccomp.go:529] Seccomp program optimized from 453 to 107 instructions; took 372.84µs to build and 322.831µs to optimize
D0926 19:03:44.392019       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint systrap source process created at 19:03:44.392013843 (unix nanos: 1790449424392013843)
D0926 19:03:44.392042       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint waiting for membarrier at 19:03:44.392041815 (unix nanos: 1790449424392041815)
D0926 19:03:44.392046       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint host membarrier probed at 19:03:44.392046301 (unix nanos: 1790449424392046301)
D0926 19:03:44.392048       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint platform created at 19:03:44.392048618 (unix nanos: 1790449424392048618)
I0926 19:03:44.392063       1 loader.go:1147] Disabling application huge pages: host shmem_enabled is "never"
D0926 19:03:44.392078       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint memory file created at 19:03:44.392078436 (unix nanos: 1790449424392078436)
